mean,std,min,25%,50%,75%,max,index,label
-0.001168267225650865,1.4515575445770164,-6.498704920672558,-0.038625632111403574,-0.0015673780647524893,0.03448026712231744,9.36800328088193,12000,SIT
0.0009931917481571864,1.4967833077204298,-9.734053001518621,-0.05357512242478635,-0.004022859176108451,0.04086894331059157,9.146100048118852,66000,WALK
-0.001765285643479503,1.3962537341616186,-6.178900317603765,-0.03423920777472128,-0.0020070180516358893,0.030213734205914944,8.859962715007729,74000,IDLE
0.0002420449110527122,1.3735800059648364,-6.747578703927584,-0.04192846930265426,-0.003929705875014733,0.0342461100579356,7.103893181295661,26000,SIT
0.00485702098950029,1.5587717423759664,-10.83741244781568,-0.04352573582831121,-0.0008415416616185389,0.046254228080306825,9.804012616175289,14000,WALK
-0.0031426539716050634,1.2574888127536243,-6.747337261038352,-0.04067221130428764,-0.004829525013388292,0.027872123071970956,7.695224949100663,52000,IDLE
-0.0001157427937375143,1.4293740773139727,-7.065475334142084,-0.060365821071263995,-0.007535653215978044,0.03689636293651766,9.219001049716711,84000,WALK
-0.0009122038384540933,1.339871280807526,-8.402189122417317,-0.04680523502486367,-0.006410472864005645,0.033168480717672644,8.770040255992782,50000,SIT
2.9880383153270456e-05,1.3690594220599648,-6.845851519281145,-0.05028224044952889,-0.004786024717532145,0.04295979881234668,8.218577312122465,38000,WALK
0.0005503413084999461,1.3351114897810201,-6.302787060506245,-0.034971878680445045,-0.0032814732263695134,0.03445105575199381,7.218417507481238,62000,IDLE
-0.004840382353440359,1.418600496361893,-6.617088190053403,-0.051276180047106434,-0.006797747652740105,0.036010223530998475,8.581508582865453,72000,SIT
-0.0011905846531036538,1.5167339669851407,-12.581126747254043,-0.046653023985677736,-0.006955469378357559,0.03558619651123185,13.83203084256887,6000,WALK
6.834033698672604e-05,1.3494819032392222,-6.2936932970599715,-0.035864514341410345,-0.002081281008606495,0.03257879536556008,8.445171305830382,80000,IDLE
0.0009632497837670239,1.2440508698728499,-6.849645507400687,-0.03618477136291842,-0.003776505228763938,0.026014514312288073,8.069574545826235,46000,IDLE
0.00341079352246459,1.5492330100442078,-19.704989690880375,-0.060371636681818774,-0.012163070532389852,0.03138616647879883,12.6012436589013,40000,WALK
-0.0015807457111395584,1.3236923825528721,-6.8227178736852245,-0.031712523351211,-0.002310054519267579,0.028285204060454205,8.92258028146433,8000,IDLE
0.00246836527996795,2.3560923907369156,-35.9526598524233,-0.04262629714873989,-0.004097824445598919,0.042956968980097265,65.68100479343529,24000,WALK
-0.001798761898788838,1.4210216975276544,-6.340390262596026,-0.02572598165358536,0.004727213754012305,0.043534184790643526,8.750147503606001,84000,IDLE
0.0007651487651598388,1.5394010707973889,-6.6194402077812216,-0.047288065368715076,9.429087098911104e-05,0.047141957584347416,8.805904031387891,68000,WALK
-0.002441818948522161,1.3797182309039684,-6.7675472316992025,-0.05874247687724691,-0.005292024748661195,0.04883505346560968,8.274449300845577,88000,WALK
-0.0007429931317141102,1.6534575283215067,-10.1994427723546,-0.0491675327464266,-0.0008988125958877546,0.04529311549605014,9.749133505644812,34000,WALK
1.554217873897036e-05,1.419184375206012,-6.781567643998575,-0.04557987682184761,-0.003156567009727773,0.040286254577153624,8.573876021626432,98000,SIT
0.0011939972926048356,1.3614374973464431,-6.837444220404432,-0.03857125990299248,-0.004965882588635062,0.03219377902866617,8.90498804432117,50000,IDLE
-0.00027619404723971665,1.4500424885340486,-6.348785137407026,-0.04017541811240655,0.0052824069477355184,0.05112497428865059,8.994649289226398,66000,SIT
-0.00827990668029817,1.4708802348650287,-6.399251331948916,-0.07204892096236992,0.0036037524760912376,0.05191902072485011,7.792894521941402,2000,IDLE
0.0016514014622608,1.386506739970356,-6.582475257335267,-0.04092953890370099,-0.002797646551804256,0.038715613085057665,8.811914203834426,32000,SIT
-0.004559408043219187,1.4651062103438068,-8.409541047516173,-0.04282013787663963,-0.0007140384581816317,0.043437546737736976,8.69807573605819,26000,WALK
-0.00011542637346642183,1.3677235706194029,-6.6444378197360585,-0.035661245484087445,-0.004482028168890206,0.027412782963614934,8.105315371636689,56000,IDLE
-1.2032389612213722e-05,1.4962919958322596,-6.299503133114321,-0.042151961115267866,-0.007431231692361928,0.02792769850985044,8.400385514263958,32000,IDLE
-0.00022588500343921665,1.589140126589881,-6.750820723494139,-0.05132654938504588,-0.008952114378884102,0.038847159872129555,13.543954952440501,42000,WALK
-0.0018447494704398582,1.3071623155388388,-6.616510604619349,-0.0546704639843702,-0.013614557123051707,0.030030085830292888,8.251757586911129,78000,SIT
-0.0009891499043717842,1.4584190418373728,-6.7548533385157405,-0.038414375969445,-0.0033923529162375524,0.030980022467345603,8.844448791692363,24000,IDLE
0.0040216166172464506,1.4211023384892914,-6.364135087747014,-0.04865929229216648,-0.006658379048890994,0.042434606229642624,6.7532132563516205,64000,SIT
-0.0004492944650446076,1.3291916948240026,-6.569208865962059,-0.03444579965807426,-0.0010314435858497228,0.03279524544806112,8.78377032873569,20000,SIT
0.0017180658893156417,1.6043165034901241,-14.231578991347945,-0.04701701632417418,-0.0024608801316134965,0.0427644213290197,12.652210405277337,20000,WALK
-0.0015254596391763684,1.547959334109245,-12.580708194212322,-0.05889506851564914,-0.004268817819649051,0.0499858462487488,8.274637263408778,92000,WALK
6.481733692839481e-05,1.4458403854699944,-8.769831470043862,-0.0523954225602018,-0.008725530377320184,0.039097131897350784,9.306705131196537,36000,WALK
-0.004555628543548454,1.3891048513508262,-7.7569072103259,-0.045087282032770126,-0.004668848307347817,0.03859422703741622,8.576763195484808,16000,WALK
0.0005660922712426464,1.358885174711377,-6.699080433611852,-0.037201389333765544,-0.0011568356530214374,0.03398061886680882,8.902588636727137,2000,WALK
0.005913839310840305,1.3601895540945648,-6.213406243517907,-0.04922282184540805,-0.0035130294119971595,0.04065463787202672,8.53723513860147,74000,SIT
-0.0044104546618873915,3.978578058603631,-66.58470381577918,-0.05408936064946235,-0.007921612298086078,0.03604428378901203,76.46927739663113,70000,SIT
0.0005830861987273253,1.4397669112137308,-6.742096842789326,-0.037549718723549244,-0.0036389198075674756,0.03330573986600016,6.567692782418847,64000,IDLE
0.0007465060378402333,1.3110591386821895,-6.864332719363784,-0.048282124132105864,-0.003909830900233668,0.04696584136683857,8.112148274804532,94000,SIT
0.0027178340708087344,1.3661433624633057,-6.633650018257906,-0.04305655058870195,-0.0036737096669670066,0.0330398981576252,8.240857498034995,14000,SIT
-0.0024081798211507376,1.3057464766223688,-6.5023754308340065,-0.045701069813221196,-0.006161770330584737,0.036799604395636565,8.233026661289633,62000,SIT
-0.00020245743208878968,1.2961711164287095,-6.38192684357143,-0.05556116173710546,-0.007004677479502841,0.04541906191441658,7.587616851090377,96000,WALK
0.0011974113356101074,1.3953665729819016,-6.433658003820639,-0.033127414237818786,-0.0024945757849406114,0.03204696546095831,9.104325102558246,88000,IDLE
-0.001470687160696944,1.4983484857940486,-6.748013851352627,-0.05201399316750166,-0.006062420195723117,0.03772204401069598,7.4987295000307554,54000,SIT
0.00310721277551702,1.849542426852386,-18.964136386163595,-0.052342698953405487,-0.0017008002548921652,0.042003095093337384,12.654219747756462,22000,WALK
-0.0015314863531821258,1.4961605376869065,-6.301202016511414,-0.04530457770769902,-0.002960863508657763,0.045628529304703846,8.506295384362266,60000,SIT
0.0019196318512446642,1.3592996779927424,-6.698046318235064,-0.04024182363201212,-0.005364653489917437,0.03329084423274331,9.28007904595294,24000,SIT
0.0004452155005748107,1.4454539456665438,-6.559965623373333,-0.03818519104324869,-0.0030314228762837736,0.02634082773808355,9.391828359529358,92000,IDLE
-0.001071693632119743,1.5270003603351838,-6.571315643291804,-0.05622518887404826,-0.010220282018699178,0.03485381546982891,10.949999444336717,28000,WALK
-0.0007109618143761157,1.4426559569691857,-6.972086136702227,-0.041059028274004206,0.0006899642223072711,0.04377788754019063,8.817601684540168,38000,SIT
0.001971597309680871,1.4166490534614404,-6.341075186001599,-0.03584395579550392,-0.004217405154647413,0.02520757783392419,9.371364132020684,78000,IDLE
-0.0005193146398056962,1.3036852087578399,-6.669608618173477,-0.051872229324125385,-0.007160056264614134,0.03294801769418876,8.273132935839103,92000,SIT
5.127745726063402e-05,1.3599806715002634,-6.329882039202124,-0.04762200529341776,-0.002579399613931166,0.043139089653152496,9.015400223316465,82000,SIT
0.0007078879666505063,1.5955928758305549,-7.498060154122556,-0.05590660684171339,-0.006881332786160321,0.041058460203562526,10.610971932578535,30000,WALK
0.0003034803603198903,1.4620375659930742,-6.3685734139113155,-0.05364489608823325,-0.004479133155490811,0.04516146917343003,7.031605325213696,52000,WALK
-0.003288761669828264,1.4677983651044935,-6.882124983988788,-0.03692433893155833,-0.004468474593557481,0.026819004367935495,8.725611490995396,90000,IDLE
0.0006544591924611905,1.6605863231916933,-10.661920695578093,-0.05129865823704715,-0.003631319834855873,0.04498663389548191,12.66188391584436,12000,WALK
-0.0016911830978551768,1.4606862731808548,-6.6978032345401575,-0.03540434232500894,-0.0035236199883429686,0.03307291031037096,8.213526605117242,60000,IDLE
0.00033933117544410657,1.4298235343269134,-6.7378434349310385,-0.04839427807937957,-0.0024835013100155123,0.043406409522500855,7.218569449465874,56000,SIT
-0.002816667623219845,1.355721742531565,-6.304553138292002,-0.03341498828706693,-0.0026087357380804033,0.032273453277794725,9.2954340717055,10000,IDLE
-0.0012513815568670993,1.2997274627574162,-6.526698067601959,-0.03943786657520375,-0.006275308834010729,0.028954617433761876,9.186118152544575,16000,IDLE
-0.0009801056727044783,1.334688794889541,-6.533340374227402,-0.03752764360810201,-0.004015291398357768,0.03398314040314343,8.249947298103733,22000,SIT
-0.0005884035165945025,1.3474842567254983,-6.743240037490713,-0.039873231164427314,-0.004042590149333891,0.030401992462444957,9.230877458609243,8000,SIT
-0.00024087039546488793,1.3144449832652294,-6.98059196578699,-0.04794060059963379,-0.006362936894083404,0.03403952539884547,8.746002294786198,46000,SIT
0.0034637171139969124,2.17324976579171,-35.31439948492773,-0.05643291856093838,-0.005524776980869117,0.04021822556207266,46.02558666482284,60000,WALK
0.0007239358204189337,1.7089780073898209,-9.807631127437014,-0.056296832905368355,-0.0037422432724740773,0.04627320695651416,9.14952333766459,56000,WALK
0.0008065182852410786,1.4306007663440548,-6.513258858655979,-0.04578509601859926,0.002095237895115787,0.049142324804983484,8.62552204139636,80000,WALK
0.002608171701273987,1.4941697936103744,-6.34162967297401,-0.031676909533503106,-0.0002636892489758791,0.04500388411419448,8.619179616686546,68000,IDLE
-0.0015795267688322255,3.0689155141470312,-90.40090544187225,-0.0567635456153166,-0.00863936706719537,0.037210487593254626,46.70915763536884,98000,WALK
-0.0011580605545248011,1.320448540734488,-6.336922257582912,-0.04698837600814754,0.0009307066935093644,0.04332644931307547,8.471727071242999,4000,IDLE
-0.0007964164596861416,1.5988659058158319,-11.589646664894836,-0.0496841861718047,-0.005362086715003933,0.03860132816347006,12.585727818509074,18000,WALK
0.00030360766826701454,1.43194774247965,-6.306281697442753,-0.04977502981157811,-0.007993520678783173,0.03706214206157188,9.059849250273293,76000,SIT
0.0011832320143182811,1.5449201244593218,-6.366806178920575,-0.055661367638460385,-0.006473372110257447,0.037013027711443436,7.647732596260306,58000,SIT
-0.001608768039808073,1.4801684023120163,-6.627151926271007,-0.028484073649815256,0.0021475135142504653,0.04186139827690205,8.072065850873027,70000,IDLE
0.0023165073965489462,1.4624439946739303,-6.723320219714729,-0.030644018428195086,0.001533592332691569,0.03790491346681191,9.337253206754735,86000,IDLE
0.0004578831894136473,1.2421780480494646,-6.389429517303888,-0.040371846647923704,-0.001093520839808071,0.03735719046261843,8.658589362839635,48000,SIT
-0.00015480693184550227,1.5092020331541363,-6.552708000472796,-0.05044285086886857,-0.0029916092159367746,0.03960253871441943,10.756570446149594,74000,WALK
0.00037631918361893593,1.4163598831512256,-8.844477313220771,-0.05656548291494934,-0.0030350728334478383,0.04855918947369131,8.766574510089214,50000,WALK
-8.073714160097819e-05,1.3799804664925066,-6.947826480619611,-0.051728890798592886,-0.002735862765203212,0.0429584082745178,8.423386337733392,90000,WALK
-0.0026586281776116113,1.3661896283269404,-6.458302790486255,-0.04024555504719235,-0.0035991998424660387,0.03675749037448134,8.90742926856794,16000,SIT
-0.001551343400341818,1.2567814999725233,-6.646366550596381,-0.03212377088128893,-0.0018559664943544468,0.030686638060049454,8.633318824639288,48000,IDLE
-0.0024028944928069593,1.5597648670913002,-6.449999621382968,-0.05312805786173114,-0.0014734244707792499,0.051573533353229034,12.516505894436648,64000,WALK
-0.0006354096243901849,1.5462243482888853,-10.965964509450751,-0.04824761397132438,0.0052271975898179335,0.05865191489488564,12.395212951746885,70000,WALK
0.00021301835454187336,1.3605325558531072,-6.545671814244744,-0.03839425076973235,-0.0068801223424007525,0.025918447858604865,9.29825723671383,44000,IDLE
0.00013591185832718267,1.396330158946988,-6.5748277487917886,-0.040071589907412886,-0.007102385668895206,0.02955174542002137,8.429675352310554,6000,SIT
0.0005247664290156547,1.257350392963978,-6.415704212731832,-0.0418426628734192,0.0007501198924132202,0.04619441139005365,8.87076233224068,96000,SIT
0.00039119030200069835,1.3475096059784721,-6.707580329385506,-0.04481600986868295,-0.006566907949947964,0.039492624599748005,9.162564583945723,84000,SIT
-0.0029357798251157343,1.449936620752522,-6.753898621093567,-0.035993406592076546,-0.0032559768708613768,0.03370227261588471,9.195909399311986,10000,SIT
0.002708886022845674,1.5777455370855662,-6.044204501605912,-0.029996863762319137,-0.003138674433286859,0.037921339857690306,6.611751371987753,2000,SIT
0.0017229031747319223,1.3187451690944159,-6.250360735866957,-0.03940499663970293,-0.005170155379195407,0.02827539319157854,8.525528024892305,22000,IDLE
0.0035152693815794066,1.294626078606744,-6.349652617617867,-0.047877009103035384,-0.0009599147404082409,0.05186304628500643,7.745142217432872,94000,WALK
0.004959242164334365,1.4695673360174373,-6.711083116896481,-0.030830481552572064,-0.004106144155058278,0.019887613340542676,9.225259296640012,6000,IDLE
0.0009402266321029849,1.3717710410470345,-6.497080831199321,-0.03489464799851549,-0.003820951209311474,0.027628871134387722,7.934961425325255,58000,IDLE
-0.0007685897956114541,1.4669634232024178,-10.629872628766577,-0.05263019014874415,-0.0011334394682926963,0.04347890963061729,9.051542264158373,72000,WALK
-0.0017879519356997363,1.5559896179997732,-12.614941277282929,-0.04359947526265832,0.00010275299785389436,0.05221699287015448,9.015730009235861,62000,WALK
0.0018260795847584459,1.3085823002421357,-6.554559289613107,-0.03981456795524557,-0.001099128960750262,0.04500706755697009,8.731529182926964,42000,SIT
-0.004307765373509325,1.2990360114433213,-6.277386082483088,-0.062392555717836,-0.01356890701158231,0.02449692742827203,7.220027891347683,4000,SIT
-0.000621344181863145,1.4930881536214657,-6.85757698531228,-0.045504412099099,-0.0022051333847068477,0.03623662077484807,9.194097924281845,40000,SIT
-0.0013229291990493148,1.267180495292804,-6.508990961141905,-0.03723845170501594,-0.003125986226672872,0.03049812900953519,7.138166085981188,26000,IDLE
-0.003221532583398019,1.41209093326913,-6.359334843361349,-0.03787016152558287,-0.00894578346972219,0.02105605682966205,8.617729680647646,34000,IDLE
0.0008519505523195898,1.5283773167033436,-6.464254623362682,-0.041190077703761485,-0.00886104606908189,0.023133567365239083,8.769258924952055,30000,IDLE
0.0023168693977916235,1.4781383957669005,-6.350186985423283,-0.05067653027647445,-0.0013075303766654223,0.04810669928653677,8.980553117133505,82000,WALK
-0.0006842268665231774,1.5181252833398804,-6.396640968125826,-0.05422709631876055,-0.006598000000066939,0.037701968451131496,8.093822336755414,44000,WALK
0.0009171610250193003,1.3863218104230035,-7.03928453661852,-0.04411207206187484,-0.005102547503948451,0.030858907031698912,8.960626708935727,28000,SIT
-0.0031834176001464885,1.480764232113297,-6.395331311545456,-0.038977140294747414,-0.0008208755490421993,0.03703869435152862,9.040769222603839,30000,SIT
-0.0015762116439340778,1.3846127024310717,-6.994159628451161,-0.03385181708617352,-0.000610473965738656,0.03081804181133485,8.5643199529793,42000,IDLE
-0.00113751508588222,1.5124496264265053,-6.568443403780259,-0.05165945085188228,-0.0026077380623918955,0.05157966694487408,8.334557517287434,58000,WALK
0.0017294449890599825,1.4784568440467687,-7.091214796845711,-0.04504593188005135,-0.0036915629708991204,0.040535755542670415,8.911476253987988,68000,SIT
-0.0014650899200457463,1.377081125913641,-6.601525858778981,-0.029716111311450133,0.0035239757572771424,0.04326856490801767,7.917105823780936,38000,IDLE
0.003651927915667154,1.3477573819312403,-5.73702499127039,-0.036333746325307725,-0.005471537356388723,0.024377971280273636,8.275654288051337,36000,IDLE
0.0019903117323081167,1.4603455341894709,-6.321096304285932,-0.03652045019333894,-0.0012852168824588617,0.03917514380250786,9.278438680464346,18000,SIT
0.001958414311576218,1.4619416214423513,-12.390211350624567,-0.046460360310448756,0.0026223861034420093,0.05509373220667957,8.491978948281139,76000,WALK
0.0019295346012551283,1.4736798128763282,-6.349000812116385,-0.05478383975154277,-0.008122529445287574,0.035449096607667804,13.117679161516474,32000,WALK
-0.0012807568891914074,1.2406686993641614,-7.005577117338901,-0.03904907999492302,0.002523134181582787,0.051577824224430024,8.145718627271377,88000,SIT
-0.0016089862760409286,1.483786080738126,-6.740650439401609,-0.04666482832436947,-0.0034471376250184704,0.045412706569271766,9.019849793563852,80000,SIT
-0.004433708890975339,1.3713502799727746,-6.305813433278766,-0.03499733885790912,-0.0037028867049433423,0.026913678160542215,7.525753535099816,12000,IDLE
0.004551724005429455,1.3172237384303014,-6.743846759518816,-0.031068030188226653,0.0015593603470478445,0.039362859695564634,7.864830412371109,54000,IDLE
-0.002785246064851736,1.3783084195172017,-7.206965303486616,-0.047702753542902876,0.0035150507101382455,0.055952059456193304,9.087893292631968,78000,WALK
-0.0006391095447175755,1.3554956592214775,-7.122686006228061,-0.04248534831559869,-0.0015435296756667327,0.040841039749837105,8.732555205977052,36000,SIT
-0.0016470362626171545,1.487797520490629,-6.952607107709648,-0.043434203330065424,-0.005719844115624539,0.03185041619475104,8.44454355896855,10000,WALK
0.0005465957016416247,1.433812274753168,-6.551945174613195,-0.037327871008813074,-0.005178439115387082,0.02718679798407697,7.689385141001031,18000,IDLE
0.0018131325060045456,1.3098912486544567,-6.1301698209534505,-0.0329250500333913,-0.0007102365825204515,0.031570722109046656,8.395586659255855,20000,IDLE
0.0004553028502169056,1.5051204902874267,-6.781645813504381,-0.027491835081019822,0.0034326846840042613,0.04463861873950359,9.14702037151388,82000,IDLE
-0.0016849369450102486,1.4440095993266744,-6.2966982846952835,-0.038283785463936154,-0.0033934777773048097,0.030199135336845873,9.236859896304617,66000,IDLE
0.001541427459293652,1.6832056318544601,-14.2773451509848,-0.04782523420382212,-0.006088524879372059,0.034226628160233474,10.706046905651583,8000,WALK
0.0009197763080858026,1.337549876409482,-6.6929335483162635,-0.048817936869548495,-0.0038368811921936086,0.04001103475940049,8.670238175393587,34000,SIT
-0.0007242826540759387,1.2773349942013184,-7.175113450632207,-0.04846274364437897,-9.098508718818898e-05,0.04875407793097142,9.041956799823629,86000,WALK
-0.0025583804372001353,1.306428068392161,-6.574388399900136,-0.04222279932053136,-0.0026425172160084998,0.039583935826632,7.298754721868575,52000,SIT
-0.0023261088806152733,1.34470448266037,-6.672758197044077,-0.04582528982852363,-0.00617293231775129,0.03420877706782299,8.748344168560857,44000,SIT
-0.0008711921174758098,1.3513045993618564,-6.826196607095465,-0.04356196122066791,0.00020571864561524933,0.043612481644262235,8.511943894528278,90000,SIT
0.0022028252603437898,1.5467286732911825,-6.604786528827393,-0.04150382492562077,0.0006803941903668065,0.05184493437449156,9.136033418205397,86000,SIT
0.0024458629622580628,1.3593837356977387,-6.2967995376419665,-0.030233426894767934,-0.0009435637334043179,0.031202577747203364,8.419832157982478,14000,IDLE
0.0011135215078610997,1.5001229781960366,-6.734741182771836,-0.04332694480396926,-0.008401386040377545,0.02631218771848265,9.549271084587682,40000,IDLE
-0.001803684148068288,1.466317136613347,-6.768532858220951,-0.0570164592624085,-0.003239212754050813,0.04821862652149944,8.080899772872222,54000,WALK
0.0008084278013336828,1.3743855894980896,-6.641566868816647,-0.039175419284182667,-0.003756491033939824,0.026506068453081094,8.625040855798236,76000,IDLE
0.000684790305559495,1.41937574745706,-7.045197258105659,-0.04954107942457786,-0.0007773262307766426,0.04970874559019389,8.696300039760038,48000,WALK
0.0016942894811937134,1.3682699806759122,-6.820255840083277,-0.03342074970592401,-0.0014025901941217,0.03084280972568182,9.036887573372773,72000,IDLE
-0.0005185375499708559,1.3786271432077628,-11.853348405081425,-0.056872836568178445,-0.018025068407949707,0.02604677133602995,8.71410929460097,4000,WALK
-0.004472313310570181,1.5258714507487352,-12.59891020532296,-0.05258740739135068,-0.005560385437004767,0.046197286969044245,8.62932763463005,46000,WALK
0.0009393375345911134,1.314762888289077,-6.603841629010395,-0.04278761279647014,-0.009307260234096226,0.020525828973315008,7.404729940221584,28000,IDLE
